user_id,user_name,gender,age,province,city,member_level,register_date
U008660,张思源8660,女,40,四川省,绵阳,白银,2024-08-07
U008661,赵嘉诚8661,男,60,湖北省,武汉,白银,2025-10-26
U008662,张梓萱8662,女,27,四川省,南充,普通,2025-03-02
U008663,孙一诺8663,女,26,上海市,上海,黄金,2025-09-28
U008664,杨子涵8664,女,45,陕西省,渭南,白银,2025-09-23
U008665,孙明轩8665,女,41,四川省,南充,白银,2024-05-16
U008666,高梓萱8666,女,16,福建省,福州,普通,2023-05-10
U008667,张雨桐8667,男,36,四川省,德阳,黄金,2024-10-04
U008668,张诗涵8668,女,26,江苏省,南京,普通,2026-03-17
U008669,徐浩然8669,男,25,广东省,佛山,白银,2025-01-24
U008670,李明轩8670,女,16,安徽省,芜湖,白银,2025-03-04
U008671,黄思源8671,男,36,河南省,洛阳,普通,2023-11-19
U008672,刘俊杰8672,女,35,山东省,济南,白银,2024-01-26
U008673,黄浩然8673,女,26,山东省,青岛,黑金,2024-09-22
U008674,赵子涵8674,女,21,安徽省,阜阳,普通,2023-09-01
U008675,杨浩然8675,女,50,四川省,德阳,普通,2023-03-30
U008676,刘诗涵8676,男,28,江苏省,南通,普通,2024-10-21
U008677,胡诗涵8677,男,36,河北省,保定,黄金,2025-08-17
U008678,王梓萱8678,女,27,重庆市,重庆,普通,2024-02-27
U008679,陈嘉诚8679,女,27,浙江省,嘉兴,普通,2024-12-01
U008680,吴诗涵8680,女,34,湖南省,株洲,普通,2023-10-22
U008681,孙欣然8681,男,31,广东省,佛山,普通,2024-08-27
U008682,赵梓萱8682,男,38,山东省,潍坊,普通,2025-01-17
U008683,胡一诺8683,男,27,浙江省,温州,普通,2024-05-15
U008684,徐一诺8684,女,27,河北省,唐山,黑金,2023-07-13
U008685,陈浩然8685,男,37,湖北省,武汉,白银,2025-03-13
U008686,吴梓萱8686,男,16,广东省,东莞,白银,2025-09-15
U008687,赵浩然8687,男,35,湖南省,长沙,白银,2024-08-22
U008688,陈一诺8688,女,23,四川省,绵阳,黄金,2025-12-10
U008689,胡子涵8689,男,33,四川省,南充,普通,2024-02-28
U008690,高梓萱8690,女,33,河南省,洛阳,普通,2024-08-30
U008691,朱子涵8691,女,39,陕西省,宝鸡,黄金,2023-11-01
U008692,吴佳怡8692,女,26,广东省,广州,白银,2023-04-17
U008693,孙思源8693,男,38,山东省,潍坊,普通,2025-09-20
U008694,陈雨桐8694,女,43,浙江省,绍兴,普通,2024-08-09
U008695,杨思源8695,女,40,四川省,成都,普通,2024-08-05
U008696,周思源8696,女,28,湖南省,衡阳,普通,2025-11-22
U008697,周诗涵8697,男,35,北京市,北京,普通,2023-12-30
U008698,刘欣然8698,女,32,北京市,北京,黄金,2023-02-03
U008699,杨俊杰8699,男,42,山东省,潍坊,普通,2025-08-11
U008700,朱浩然8700,女,20,广东省,东莞,普通,2026-04-05
U008701,黄嘉诚8701,男,22,四川省,绵阳,普通,2023-03-07
U008702,周欣然8702,男,28,广东省,珠海,普通,2025-03-30
U008703,陈浩然8703,女,28,广东省,东莞,普通,2024-10-19
U008704,吴浩然8704,女,35,湖北省,武汉,白银,2024-12-04
U008705,胡一诺8705,女,28,浙江省,嘉兴,普通,2023-01-16
U008706,孙浩然8706,女,32,山东省,烟台,普通,2024-04-10
U008707,吴俊杰8707,女,24,广东省,珠海,铂金,2024-11-03
U008708,刘明轩8708,男,33,四川省,绵阳,黄金,2023-01-15
U008709,黄思源8709,男,33,广东省,珠海,普通,2023-04-05
U008710,刘思源8710,男,32,江苏省,常州,普通,2026-04-14
U008711,孙思源8711,男,24,陕西省,渭南,白银,2024-01-24
U008712,赵诗涵8712,男,34,上海市,上海,普通,2023-01-25
U008713,刘雨桐8713,男,23,江苏省,南通,白银,2023-12-14
U008714,徐俊杰8714,男,31,江苏省,南京,铂金,2023-10-13
U008715,刘嘉诚8715,女,16,山东省,烟台,普通,2024-08-16
U008716,胡诗涵8716,男,44,北京市,北京,黄金,2023-09-29
U008717,胡梓萱8717,男,17,江苏省,南通,普通,2025-09-16
U008718,王欣然8718,女,27,浙江省,嘉兴,白银,2023-11-16
U008719,张嘉诚8719,男,31,四川省,德阳,白银,2023-06-27
U008720,张佳怡8720,男,47,江苏省,南通,黄金,2024-05-04
U008721,刘浩然8721,男,35,江苏省,常州,普通,2025-11-30
U008722,周一诺8722,女,24,湖北省,宜昌,黄金,2023-07-01
U008723,徐子涵8723,女,41,广东省,深圳,普通,2023-10-02
U008724,黄子涵8724,女,36,广东省,佛山,普通,2024-04-30
U008725,孙佳怡8725,男,34,山东省,临沂,普通,2023-08-08
U008726,吴俊杰8726,女,39,福建省,漳州,普通,2024-01-11
U008727,李一诺8727,男,33,广东省,深圳,普通,2023-05-28
U008728,杨思源8728,男,29,湖南省,长沙,铂金,2025-04-18
U008729,赵雨桐8729,男,27,湖南省,长沙,黄金,2023-04-22
U008730,陈佳怡8730,男,19,上海市,上海,普通,2024-04-28
U008731,杨子涵8731,男,46,陕西省,渭南,黄金,2024-09-05
U008732,徐浩然8732,男,28,浙江省,嘉兴,普通,2025-08-12
U008733,黄思源8733,男,38,安徽省,阜阳,白银,2023-01-13
U008734,胡雨桐8734,女,16,福建省,泉州,普通,2024-01-22
U008735,黄思源8735,女,28,江苏省,常州,普通,2024-04-14
U008736,刘俊杰8736,男,18,河南省,郑州,黄金,2025-03-30
U008737,赵一诺8737,男,36,重庆市,重庆,黄金,2024-09-04
U008738,黄子涵8738,女,24,山东省,济南,铂金,2023-12-05
U008739,徐梓萱8739,女,26,四川省,德阳,普通,2025-06-23
U008740,吴俊杰8740,男,25,广东省,佛山,普通,2026-04-03
U008741,孙佳怡8741,男,33,河南省,南阳,普通,2024-06-25
U008742,高子涵8742,男,34,安徽省,芜湖,白银,2025-01-23
U008743,徐佳怡8743,女,37,河北省,石家庄,黄金,2024-11-24
U008744,胡梓萱8744,女,37,福建省,厦门,黄金,2023-12-10
U008745,张雨桐8745,男,36,江苏省,苏州,黄金,2025-12-31
U008746,胡明轩8746,女,39,浙江省,绍兴,普通,2024-12-27
U008747,周明轩8747,男,26,湖北省,荆州,普通,2025-01-01
U008748,胡雨桐8748,男,30,山东省,烟台,普通,2025-02-13
U008749,刘子涵8749,女,23,广东省,珠海,黄金,2023-08-21
U008750,孙明轩8750,女,31,陕西省,渭南,普通,2024-08-08
U008751,高明轩8751,女,34,山东省,潍坊,普通,2023-08-12
U008752,高一诺8752,女,16,上海市,上海,白银,2025-07-22
U008753,刘子涵8753,女,31,江苏省,南通,铂金,2023-06-30
U008754,吴浩然8754,女,39,四川省,南充,黄金,2023-06-05
U008755,高梓萱8755,女,56,浙江省,绍兴,白银,2025-01-02
U008756,张佳怡8756,男,18,浙江省,温州,普通,2026-03-08
U008757,赵梓萱8757,男,28,四川省,宜宾,白银,2023-11-19
U008758,胡梓萱8758,男,23,北京市,北京,普通,2024-04-23
U008759,李嘉诚8759,男,47,四川省,德阳,黄金,2025-11-11
U008760,徐一诺8760,男,43,河南省,郑州,普通,2023-11-03
U008761,赵明轩8761,男,37,广东省,佛山,白银,2024-09-29
U008762,徐梓萱8762,女,27,江苏省,苏州,黄金,2024-12-17
U008763,陈欣然8763,女,42,江苏省,苏州,白银,2025-09-08
U008764,徐雨桐8764,女,30,河北省,石家庄,普通,2025-12-01
U008765,李嘉诚8765,女,21,四川省,成都,普通,2026-03-14
U008766,李佳怡8766,男,28,广东省,珠海,黄金,2023-07-10
U008767,高俊杰8767,男,33,河北省,石家庄,白银,2023-05-24
U008768,陈一诺8768,女,45,湖南省,岳阳,白银,2023-07-07
U008769,徐梓萱8769,女,20,福建省,厦门,白银,2026-05-13
U008770,李浩然8770,男,17,浙江省,杭州,普通,2026-04-19
U008771,赵欣然8771,男,36,浙江省,嘉兴,普通,2025-06-13
U008772,杨一诺8772,女,52,北京市,北京,白银,2024-07-27
U008773,赵浩然8773,男,40,湖南省,常德,白银,2024-09-18
U008774,吴俊杰8774,男,36,重庆市,重庆,普通,2023-06-14
U008775,陈欣然8775,女,24,江苏省,南通,普通,2023-04-01
U008776,赵浩然8776,男,16,重庆市,重庆,普通,2025-11-15
U008777,王佳怡8777,女,24,广东省,深圳,普通,2023-10-24
U008778,朱佳怡8778,女,28,广东省,佛山,白银,2024-11-29
U008779,朱嘉诚8779,男,21,浙江省,杭州,普通,2023-01-18
U008780,高梓萱8780,女,31,浙江省,温州,普通,2024-02-01
U008781,陈诗涵8781,女,22,江苏省,南通,普通,2024-06-10
U008782,王浩然8782,女,29,河南省,郑州,普通,2024-06-29
U008783,周梓萱8783,男,35,江苏省,苏州,黄金,2023-03-06
U008784,孙明轩8784,男,44,广东省,广州,白银,2025-10-05
U008785,黄佳怡8785,男,41,河北省,廊坊,铂金,2024-06-25
U008786,徐雨桐8786,男,42,广东省,珠海,白银,2023-07-27
U008787,李嘉诚8787,女,28,浙江省,绍兴,黑金,2023-06-19
U008788,吴诗涵8788,女,38,陕西省,西安,普通,2024-09-04
U008789,张诗涵8789,女,21,安徽省,芜湖,黄金,2023-08-31
U008790,张佳怡8790,女,19,陕西省,西安,普通,2023-02-12
U008791,杨雨桐8791,女,35,上海市,上海,白银,2024-03-17
U008792,李明轩8792,女,28,江苏省,南通,普通,2024-08-04
U008793,刘浩然8793,男,36,河北省,廊坊,白银,2024-06-05
U008794,徐思源8794,男,29,陕西省,西安,普通,2023-12-17
U008795,胡欣然8795,男,32,上海市,上海,普通,2024-02-03
U008796,王雨桐8796,女,40,四川省,成都,白银,2026-04-06
U008797,胡一诺8797,女,39,浙江省,温州,普通,2023-01-06
U008798,孙诗涵8798,女,17,浙江省,嘉兴,普通,2024-10-06
U008799,李一诺8799,男,31,广东省,珠海,普通,2023-08-16
U008800,李嘉诚8800,女,16,陕西省,西安,黑金,2024-10-17
U008801,赵明轩8801,女,20,河南省,许昌,普通,2025-07-17
U008802,杨子涵8802,女,29,河南省,南阳,白银,2025-07-30
U008803,陈明轩8803,男,30,河北省,石家庄,普通,2023-08-18
U008804,高浩然8804,男,27,湖北省,武汉,黄金,2024-12-29
U008805,黄梓萱8805,男,28,山东省,临沂,铂金,2023-06-29
U008806,刘佳怡8806,男,41,河南省,洛阳,普通,2025-12-09
U008807,黄思源8807,男,34,浙江省,杭州,普通,2023-10-06
U008808,高子涵8808,男,32,浙江省,绍兴,白银,2023-03-18
U008809,李思源8809,女,29,北京市,北京,白银,2023-05-15
U008810,胡欣然8810,男,38,广东省,东莞,黄金,2025-09-14
U008811,周俊杰8811,男,19,广东省,广州,普通,2024-09-13
U008812,徐诗涵8812,女,30,广东省,深圳,黄金,2026-06-14
U008813,刘诗涵8813,男,43,北京市,北京,普通,2024-10-09
U008814,陈明轩8814,男,38,河南省,郑州,普通,2024-07-17
U008815,杨俊杰8815,女,34,山东省,烟台,白银,2024-12-12
U008816,朱欣然8816,女,39,广东省,佛山,铂金,2023-05-24
U008817,刘欣然8817,女,52,江苏省,常州,普通,2024-12-04
U008818,朱梓萱8818,男,50,江苏省,苏州,铂金,2024-08-04
U008819,胡子涵8819,女,23,广东省,佛山,白银,2025-07-14
U008820,周子涵8820,女,43,安徽省,合肥,白银,2025-04-02
U008821,李俊杰8821,男,28,福建省,泉州,普通,2025-06-08
U008822,吴一诺8822,男,33,江苏省,苏州,铂金,2026-03-02
U008823,张诗涵8823,女,32,北京市,北京,白银,2026-02-01
U008824,陈佳怡8824,男,26,广东省,佛山,黑金,2026-01-15
U008825,张诗涵8825,女,27,湖北省,宜昌,铂金,2023-09-15
U008826,周明轩8826,男,40,山东省,烟台,白银,2023-10-02
U008827,朱佳怡8827,男,43,江苏省,南京,黄金,2025-02-15
U008828,胡思源8828,女,16,江苏省,常州,普通,2024-07-24
U008829,李浩然8829,男,43,湖北省,宜昌,普通,2023-09-02
U008830,吴梓萱8830,女,44,山东省,济南,黄金,2023-11-12
U008831,黄佳怡8831,男,24,安徽省,合肥,普通,2025-06-13
U008832,李嘉诚8832,女,47,广东省,广州,普通,2024-12-15
U008833,杨一诺8833,男,24,江苏省,南京,普通,2025-11-24
U008834,吴浩然8834,男,16,四川省,成都,普通,2025-07-17
U008835,杨佳怡8835,女,37,江苏省,南京,普通,2023-06-12
U008836,徐子涵8836,男,27,湖北省,荆州,普通,2023-11-15
U008837,徐雨桐8837,女,38,上海市,上海,普通,2024-01-05
U008838,吴嘉诚8838,女,35,浙江省,杭州,普通,2025-04-18
U008839,杨一诺8839,女,16,江苏省,南通,普通,2025-10-25
U008840,杨俊杰8840,女,25,北京市,北京,普通,2025-08-16
U008841,张俊杰8841,男,35,重庆市,重庆,黄金,2026-06-16
U008842,孙子涵8842,女,31,广东省,广州,黄金,2023-12-30
U008843,杨思源8843,男,36,湖北省,荆州,普通,2024-01-03
U008844,杨子涵8844,女,38,上海市,上海,黄金,2024-12-13
U008845,胡子涵8845,男,46,广东省,广州,铂金,2023-04-22
U008846,陈梓萱8846,男,22,重庆市,重庆,普通,2024-08-30
U008847,杨明轩8847,女,39,江苏省,无锡,普通,2024-09-30
U008848,胡佳怡8848,女,22,四川省,成都,普通,2026-02-04
U008849,黄浩然8849,女,28,四川省,南充,黄金,2025-03-02
U008850,徐诗涵8850,男,28,上海市,上海,普通,2026-03-06
U008851,陈佳怡8851,女,41,河南省,郑州,普通,2025-01-28
U008852,孙思源8852,女,35,浙江省,宁波,普通,2023-08-31
U008853,杨浩然8853,男,26,广东省,广州,白银,2024-04-18
U008854,王明轩8854,男,35,湖南省,株洲,普通,2024-02-06
U008855,高浩然8855,女,26,广东省,广州,普通,2025-07-30
U008856,吴欣然8856,男,43,浙江省,宁波,普通,2023-11-09
U008857,朱嘉诚8857,女,43,湖北省,黄冈,白银,2025-10-17
U008858,胡浩然8858,男,34,四川省,南充,铂金,2025-09-17
U008859,刘雨桐8859,女,30,河南省,郑州,普通,2025-12-07
U008860,孙雨桐8860,男,29,山东省,济南,普通,2023-06-19
U008861,孙梓萱8861,女,37,河北省,廊坊,普通,2023-03-16
U008862,黄一诺8862,男,19,山东省,潍坊,铂金,2026-04-27
U008863,吴俊杰8863,女,23,浙江省,嘉兴,铂金,2024-11-15
U008864,胡嘉诚8864,男,45,福建省,福州,普通,2025-01-05
U008865,高俊杰8865,男,51,江苏省,常州,黄金,2023-06-04
U008866,张雨桐8866,男,24,上海市,上海,普通,2023-08-25
U008867,杨俊杰8867,男,23,河南省,南阳,普通,2025-09-06
U008868,吴嘉诚8868,男,33,江苏省,苏州,普通,2023-03-13
U008869,吴俊杰8869,女,28,广东省,东莞,普通,2023-07-26
U008870,徐梓萱8870,男,21,河北省,石家庄,普通,2023-03-04
U008871,张浩然8871,女,56,湖南省,株洲,普通,2024-06-05
U008872,刘明轩8872,男,34,山东省,临沂,普通,2023-06-28
U008873,胡思源8873,女,22,重庆市,重庆,普通,2024-05-01
U008874,黄思源8874,男,20,上海市,上海,普通,2026-02-17
U008875,刘一诺8875,女,37,陕西省,咸阳,黑金,2025-03-23
U008876,李梓萱8876,男,33,广东省,东莞,普通,2023-08-14
U008877,张子涵8877,女,23,山东省,潍坊,白银,2023-11-17
U008878,杨雨桐8878,女,29,湖南省,衡阳,白银,2025-09-12
U008879,杨子涵8879,男,35,山东省,济南,普通,2024-02-22
U008880,朱诗涵8880,男,18,江苏省,无锡,黄金,2026-03-16
U008881,张雨桐8881,女,19,广东省,深圳,普通,2025-08-31
U008882,吴梓萱8882,女,17,河北省,石家庄,普通,2025-05-17
U008883,陈明轩8883,男,37,浙江省,杭州,普通,2025-07-05
U008884,赵欣然8884,男,32,浙江省,宁波,普通,2023-08-19
U008885,高明轩8885,女,45,北京市,北京,白银,2024-11-01
U008886,李欣然8886,女,29,河北省,廊坊,普通,2024-03-08
U008887,王思源8887,男,38,山东省,临沂,普通,2024-04-19
U008888,王诗涵8888,女,21,湖北省,宜昌,铂金,2025-11-02
U008889,孙明轩8889,男,34,北京市,北京,白银,2023-04-30
U008890,周一诺8890,男,34,江苏省,南京,白银,2025-07-10
U008891,张明轩8891,男,34,福建省,泉州,白银,2024-10-08
U008892,刘一诺8892,男,35,北京市,北京,普通,2024-09-23
U008893,黄俊杰8893,女,43,广东省,东莞,普通,2023-04-28
U008894,王思源8894,男,26,湖北省,荆州,普通,2025-06-10
U008895,刘一诺8895,男,29,广东省,广州,普通,2026-01-18
U008896,陈梓萱8896,男,51,重庆市,重庆,普通,2026-03-13
U008897,吴佳怡8897,男,21,广东省,广州,黑金,2025-03-31
U008898,赵明轩8898,女,29,福建省,泉州,白银,2024-04-11
U008899,胡梓萱8899,男,37,河南省,新乡,普通,2025-01-19
U008900,杨梓萱8900,女,43,安徽省,阜阳,普通,2024-05-28
U008901,孙浩然8901,女,46,北京市,北京,白银,2024-02-06
U008902,吴欣然8902,女,40,广东省,佛山,普通,2025-07-23
U008903,徐思源8903,男,31,北京市,北京,普通,2023-04-11
U008904,李一诺8904,女,21,湖北省,武汉,白银,2026-03-01
U008905,王思源8905,男,30,浙江省,温州,铂金,2023-08-22
U008906,杨梓萱8906,女,30,上海市,上海,黄金,2023-07-15
U008907,李嘉诚8907,女,37,河北省,唐山,白银,2023-04-19
U008908,徐佳怡8908,女,36,广东省,东莞,白银,2025-04-02
U008909,陈佳怡8909,女,28,江苏省,常州,普通,2024-04-21
U008910,陈雨桐8910,女,23,上海市,上海,黄金,2025-08-22
U008911,张梓萱8911,男,27,福建省,莆田,普通,2026-01-28
U008912,杨一诺8912,女,36,江苏省,南通,普通,2024-04-01
U008913,刘诗涵8913,女,30,四川省,绵阳,白银,2024-02-21
U008914,徐明轩8914,女,37,江苏省,苏州,普通,2023-10-02
U008915,刘梓萱8915,男,31,浙江省,杭州,铂金,2025-12-26
U008916,高诗涵8916,男,43,广东省,广州,普通,2025-02-26
U008917,刘俊杰8917,女,38,北京市,北京,白银,2025-03-02
U008918,吴明轩8918,女,35,江苏省,苏州,普通,2025-07-20
U008919,张一诺8919,女,35,福建省,莆田,白银,2024-07-20
U008920,吴诗涵8920,男,29,河南省,南阳,普通,2023-04-17
U008921,孙佳怡8921,男,40,浙江省,温州,铂金,2026-05-31
U008922,周明轩8922,男,24,福建省,泉州,普通,2024-12-30
U008923,王雨桐8923,女,36,广东省,珠海,普通,2025-06-29
U008924,赵佳怡8924,男,39,浙江省,杭州,黄金,2023-12-13
U008925,赵浩然8925,男,33,安徽省,芜湖,普通,2023-10-17
U008926,吴俊杰8926,女,16,湖北省,荆州,普通,2023-02-18
U008927,周一诺8927,男,34,福建省,莆田,白银,2024-01-06
U008928,孙诗涵8928,男,21,江苏省,无锡,普通,2023-08-20
U008929,赵子涵8929,女,32,山东省,临沂,白银,2023-01-24
U008930,杨俊杰8930,女,34,浙江省,绍兴,普通,2024-11-22
U008931,杨佳怡8931,男,34,山东省,临沂,普通,2023-05-26
U008932,杨嘉诚8932,男,16,河北省,石家庄,白银,2023-03-25
U008933,高嘉诚8933,女,24,上海市,上海,铂金,2023-09-22
U008934,朱欣然8934,女,26,浙江省,杭州,黑金,2025-07-22
U008935,胡嘉诚8935,男,38,安徽省,阜阳,黑金,2025-01-01
U008936,高雨桐8936,女,16,湖北省,荆州,普通,2024-08-02
U008937,杨雨桐8937,男,22,重庆市,重庆,黄金,2024-01-20
U008938,李诗涵8938,女,39,浙江省,绍兴,普通,2025-03-28
U008939,朱子涵8939,男,22,重庆市,重庆,黄金,2024-08-13
U008940,李梓萱8940,女,26,山东省,青岛,普通,2026-02-01
U008941,张梓萱8941,男,24,浙江省,嘉兴,白银,2026-05-06
U008942,徐嘉诚8942,女,21,湖南省,岳阳,普通,2024-11-26
U008943,杨一诺8943,男,34,浙江省,温州,普通,2025-08-23
U008944,徐嘉诚8944,女,30,江苏省,南京,黄金,2025-01-14
U008945,赵俊杰8945,女,26,江苏省,苏州,普通,2023-11-15
U008946,赵浩然8946,男,38,浙江省,温州,黄金,2026-05-13
U008947,李明轩8947,男,38,安徽省,阜阳,白银,2023-03-08
U008948,张俊杰8948,女,24,北京市,北京,白银,2024-07-08
U008949,刘梓萱8949,男,32,广东省,东莞,普通,2024-06-18
U008950,张浩然8950,男,31,江苏省,无锡,白银,2023-07-17
U008951,王子涵8951,女,43,江苏省,无锡,普通,2024-03-20
U008952,胡诗涵8952,女,28,河北省,唐山,普通,2023-08-02
U008953,陈浩然8953,女,30,广东省,佛山,普通,2023-11-24
U008954,高思源8954,男,35,浙江省,宁波,铂金,2025-11-24
U008955,孙一诺8955,男,39,陕西省,渭南,普通,2026-06-19
U008956,黄俊杰8956,女,16,河南省,郑州,白银,2024-01-16
U008957,黄明轩8957,女,33,浙江省,嘉兴,普通,2026-05-21
U008958,杨欣然8958,男,42,重庆市,重庆,白银,2024-08-21
U008959,朱思源8959,女,36,重庆市,重庆,白银,2023-04-14
U008960,黄雨桐8960,女,27,浙江省,绍兴,普通,2024-05-29
U008961,徐思源8961,女,34,河南省,许昌,普通,2025-02-28
U008962,朱明轩8962,女,27,湖南省,株洲,普通,2023-07-13
U008963,吴梓萱8963,女,53,河南省,新乡,普通,2024-12-06
U008964,刘佳怡8964,女,42,山东省,烟台,普通,2025-01-25
U008965,朱梓萱8965,女,39,广东省,珠海,白银,2026-02-06
U008966,张俊杰8966,女,30,河南省,洛阳,普通,2024-08-06
U008967,赵子涵8967,女,35,湖南省,株洲,黄金,2023-05-30
U008968,高诗涵8968,男,42,广东省,深圳,普通,2025-02-15
U008969,王子涵8969,男,18,江苏省,常州,普通,2025-03-10
U008970,周嘉诚8970,女,27,河南省,许昌,黑金,2026-02-19
U008971,赵一诺8971,女,37,湖南省,岳阳,普通,2025-11-15
U008972,孙梓萱8972,女,35,浙江省,嘉兴,黑金,2023-07-01
U008973,朱欣然8973,男,47,湖北省,宜昌,黄金,2024-10-14
U008974,王明轩8974,女,38,湖南省,长沙,普通,2023-05-21
U008975,王嘉诚8975,男,29,河南省,郑州,黄金,2023-01-06
U008976,李诗涵8976,男,25,上海市,上海,白银,2025-07-30
U008977,吴佳怡8977,女,32,广东省,珠海,普通,2026-02-17
U008978,高佳怡8978,女,20,河北省,保定,黄金,2025-05-20
U008979,赵嘉诚8979,女,28,浙江省,绍兴,白银,2026-04-25
U008980,朱子涵8980,女,40,湖南省,长沙,普通,2023-05-23
U008981,李佳怡8981,男,27,河南省,郑州,黄金,2026-05-21
U008982,刘梓萱8982,男,31,福建省,厦门,白银,2023-06-08
U008983,陈一诺8983,男,25,江苏省,常州,普通,2023-08-17
U008984,高诗涵8984,男,19,河北省,唐山,白银,2024-03-16
U008985,李诗涵8985,男,29,安徽省,合肥,普通,2025-07-14
U008986,张俊杰8986,女,48,陕西省,西安,普通,2023-08-05
U008987,赵欣然8987,女,41,浙江省,杭州,黄金,2026-05-09
U008988,陈诗涵8988,女,23,江苏省,苏州,普通,2025-08-23
U008989,朱俊杰8989,女,22,广东省,广州,白银,2023-06-02
U008990,黄嘉诚8990,女,37,四川省,德阳,铂金,2024-09-20
U008991,周欣然8991,男,32,河南省,郑州,白银,2025-08-12
U008992,胡一诺8992,男,32,广东省,东莞,普通,2025-03-07
U008993,王浩然8993,男,36,北京市,北京,普通,2026-03-15
U008994,徐诗涵8994,男,41,四川省,宜宾,白银,2023-04-15
U008995,李诗涵8995,男,16,陕西省,西安,普通,2025-08-05
U008996,黄子涵8996,女,26,广东省,东莞,普通,2024-11-06
U008997,徐思源8997,男,37,山东省,烟台,普通,2025-08-11
U008998,朱俊杰8998,男,16,山东省,济南,白银,2023-08-21
U008999,王诗涵8999,女,28,陕西省,渭南,普通,2025-07-20
U009000,高一诺9000,男,47,浙江省,杭州,普通,2025-08-25
U009001,王嘉诚9001,男,34,湖南省,常德,白银,2025-07-02
U009002,徐佳怡9002,女,16,广东省,佛山,普通,2023-11-17
U009003,杨嘉诚9003,男,23,山东省,济南,白银,2024-06-07
U009004,周一诺9004,女,22,广东省,珠海,白银,2023-03-01
U009005,徐明轩9005,女,24,北京市,北京,普通,2023-09-22
U009006,徐诗涵9006,男,16,安徽省,阜阳,普通,2026-05-05
U009007,高雨桐9007,女,28,重庆市,重庆,普通,2025-09-22
U009008,孙梓萱9008,女,31,北京市,北京,普通,2026-03-26
U009009,吴诗涵9009,男,17,上海市,上海,普通,2026-05-24
U009010,赵俊杰9010,女,34,北京市,北京,普通,2024-06-23
U009011,周梓萱9011,女,36,广东省,珠海,铂金,2026-01-29
U009012,陈明轩9012,男,34,浙江省,绍兴,白银,2023-04-08
U009013,刘佳怡9013,女,31,湖南省,长沙,普通,2023-06-08
U009014,吴梓萱9014,女,16,四川省,成都,普通,2024-01-11
U009015,吴一诺9015,女,34,四川省,德阳,铂金,2024-02-27
U009016,张明轩9016,男,41,山东省,潍坊,普通,2026-01-20
U009017,黄梓萱9017,男,31,陕西省,宝鸡,普通,2024-05-14
U009018,朱思源9018,女,40,山东省,济南,白银,2023-06-11
U009019,徐梓萱9019,男,22,浙江省,嘉兴,铂金,2023-02-14
U009020,杨嘉诚9020,男,16,山东省,临沂,白银,2023-10-20
U009021,王思源9021,女,22,福建省,福州,普通,2023-06-24
U009022,吴浩然9022,女,22,河北省,廊坊,普通,2023-03-09
U009023,朱雨桐9023,女,25,河南省,许昌,普通,2025-11-28
U009024,刘一诺9024,男,33,四川省,宜宾,黑金,2024-04-02
U009025,黄雨桐9025,女,28,浙江省,绍兴,白银,2023-03-08
U009026,高欣然9026,男,29,湖南省,岳阳,普通,2024-05-18
U009027,张欣然9027,男,43,福建省,福州,普通,2023-05-17
U009028,高明轩9028,女,28,河南省,新乡,黑金,2023-02-14
U009029,胡子涵9029,男,43,湖北省,宜昌,黄金,2023-05-14
U009030,李子涵9030,男,32,上海市,上海,普通,2024-01-28
U009031,陈欣然9031,男,46,山东省,烟台,普通,2024-08-19
U009032,陈梓萱9032,女,33,浙江省,绍兴,普通,2025-07-25
U009033,周浩然9033,男,32,四川省,宜宾,普通,2023-09-22
U009034,朱佳怡9034,男,25,浙江省,嘉兴,普通,2025-04-07
U009035,王嘉诚9035,女,41,江苏省,苏州,白银,2023-08-16
U009036,杨诗涵9036,女,16,福建省,莆田,普通,2024-06-21
U009037,王雨桐9037,男,21,陕西省,宝鸡,普通,2024-01-20
U009038,吴雨桐9038,男,31,江苏省,常州,白银,2025-09-16
U009039,王浩然9039,男,50,浙江省,杭州,普通,2024-06-20
U009040,赵诗涵9040,男,24,湖北省,宜昌,普通,2025-05-08
U009041,陈子涵9041,女,44,山东省,烟台,黄金,2023-02-28
U009042,朱佳怡9042,男,31,上海市,上海,普通,2024-04-28
U009043,杨欣然9043,女,32,河南省,许昌,白银,2023-12-26
U009044,刘明轩9044,女,24,北京市,北京,普通,2024-07-13
U009045,朱诗涵9045,男,31,广东省,佛山,普通,2024-02-06
U009046,胡嘉诚9046,男,22,湖北省,武汉,普通,2023-03-17
U009047,黄梓萱9047,男,52,陕西省,西安,铂金,2025-01-18
U009048,徐思源9048,女,28,湖南省,衡阳,白银,2026-03-10
U009049,周浩然9049,女,36,广东省,珠海,铂金,2024-08-28
U009050,黄俊杰9050,男,26,北京市,北京,白银,2023-01-03
U009051,黄明轩9051,女,24,浙江省,绍兴,普通,2026-01-16
U009052,赵梓萱9052,女,37,河南省,南阳,黄金,2023-11-14
U009053,孙浩然9053,男,43,广东省,珠海,黄金,2024-06-28
U009054,李梓萱9054,男,29,山东省,潍坊,黑金,2025-02-05
U009055,周诗涵9055,男,29,上海市,上海,白银,2023-07-27
U009056,黄诗涵9056,男,28,上海市,上海,普通,2024-03-14
U009057,陈梓萱9057,女,58,重庆市,重庆,黄金,2026-05-02
U009058,孙诗涵9058,男,43,北京市,北京,白银,2023-07-02
U009059,朱明轩9059,男,38,广东省,广州,普通,2024-09-29
U009060,徐佳怡9060,男,38,河南省,洛阳,黄金,2024-07-20
